Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
303;6866,79750510651;23,0119656073426;543,097565721409;785,139905562775;398,521135535652;49,1866874200862;49,1866874200862;11,451242582301;4,6;6637,07875364799;12,7247688855218;0,0886377737854919;5,57604186498041;152,74516175305;33,0365128002258;14,172432377067;14,0837946032815;0,111843570206169;0,0032029929500744
304;5735,85504789621;24,0;448,999580653312;648,999580653312;329,419754682188;45,6499874195994;45,6499874195994;10,2699958065331;4,6;5505,96946462045;6,87759779212233;0,251987376467182;5,41393735542223;93,7145445702516;3,04028979431904;8,27610235590728;8,02411497944009;0,161766854816131;0,0807506574379729
305;6641,97742455479;25,0;354,000064501272;511,999935498728;259,805;42,0999961299237;42,0999961299237;9,07999870997456;4,6;6411,72947312258;0,954531443897777;0,437734134200436;5,34863191497186;77,896759799182;2,60158483915525;2,37480504657863;1,9370709123782;4,30619627637084;4,22874759743846
306;7198,9244182225;25,9970360087253;259,996048011634;373,995060014542;190,187286712987;38,4868729892052;38,4868729892052;7,86995801012361;4,6;6968,79356026771;0,986106879891336;1,10013323799269;5,24168593541945;60,7803207284801;2,32010104952867;2,88711509922445;1,78698186123176;6,56999336060747;6,49659110336529
307;7450,24109323047;15,0117775428676;150,178048736293;216,25737395149;109,720659714175;22,2403509012787;22,2403509012787;6,49224466111125;4,6;7220,12974443004;0,303558407477197;3,50230736383209;5,00078195184864;42,8269080753233;2,04436709509068;4,41023737426343;0,907930010431344;8,72403722145494;8,65623310117067
308;8396,01993880388;37,9807028523437;553,707034212855;800,575462751562;405,970094098935;64,6665633059701;64,6665633059701;11,5862984562223;4,6;8165,91381635343;2,93140209611462;0,816400186163513;5,18606676486176;67,7115385302811;2,82961507551687;4,61020376370468;3,79380357754117;4,76246888468428;4,68787721812777
309;7668,21525832816;28,005115049382;457,032395312752;660,047314206783;335,293633659415;50,0066964521492;50,0066964521492;10,3604134664917;4,6;7438,36436246881;5,08407189337991;0,238651410387444;5,3098189259428;88,0356477152064;5,27223111877976;6,40414998826174;6,1654985778743;0,101405837060319;0,0104421803294679
310;7443,50283827089;29,9982201847407;436,029663587656;630,042122294471;319,821402278494;51,0096262387955;51,0096262387955;10,1003678284869;4,6;7213,82825969195;2,73504284336715;0,298968573037598;5,35341690998158;81,6228386555891;3,0239924617787;4,0526163055928;3,7536477325552;0,328882672122354;0,249478627524656
311;6382,34244355614;29,0;464,999280580764;671,0;340,405467622503;51,3900143883847;51,3900143883847;10,4600071941924;4,6;6152,5640321469;1,23548061477161;0,333515977991011;5,20530300877165;81,8490000005159;2,77845473602526;2,58570290992329;2,25218693193228;1,5447281705405;1,46797887133818
312;5796,91636428443;28,0;493,0;712,0;361,659754545281;51,789974825157;51,789974825157;10,8299916083857;4,6;5566,89631261096;0,829865666135254;0,353670912767071;5,08425683919457;84,8462117607;2,68040751800272;2,22513539231311;1,87146447954603;2,83888754979821;2,76409344400915
313;7393,83876495181;27,0;520,994961404744;752,992622056947;382,326280437002;52,129758867227;52,129758867227;11,1799370175593;4,6;7163,4669167408;1,54770222442696;0,179870605491724;5,36463443937793;90,2939423627075;3,28282246122635;2,83421585382856;2,65434524833683;1,61714844958699;1,53616519147444
314;8095,55432751353;26,0070323074789;520,995604807826;752,992528173304;382,326314631362;51,1367817815249;51,1367817815249;11,1799340721174;4,6;7865,43573973783;5,69852245639044;0,103104712185983;5,70045209135902;100,167283843179;7,84028849680664;6,99436415824328;6,8912594460573;0,105845815240618;0,00663058259480968
315;7784,07074270171;40,9955947768168;510,999870434612;736,000388696163;373,945084217502;65,5556051420478;65,5556051420478;11,0300025913078;4,6;7554,14003209747;17,9691828310034;0,0820464905667069;5,79997060877831;104,698724168162;11,0018190485971;19,248055267505;19,1660087769383;0,106027383716156;0,00479341292328408
